week_no,total_sales_value,num_baskets,num_coupons,num_coupon_match,age,marital_status,income,homeowner,hh_comp,hh_size,kids
60,29.67,1,0,0,3,2,9,0,5,0,3
61,62.31,1,1,1,3,2,9,0,5,0,3
62,33.56,1,0,0,3,2,9,0,5,0,3
63,22.05,1,0,0,3,2,9,0,5,0,3
64,53.1,2,0,0,3,2,9,0,5,0,3
65,30.66,1,0,0,3,2,9,0,5,0,3
66,31.56,1,0,0,3,2,9,0,5,0,3
68,75.04,1,1,1,3,2,9,0,5,0,3
69,17.86,1,0,0,3,2,9,0,5,0,3
70,61.12,1,2,2,3,2,9,0,5,0,3
72,68.86,1,1,0,3,2,9,0,5,0,3
74,87.84,1,0,0,3,2,9,0,5,0,3
75,19.35,1,0,0,3,2,9,0,5,0,3
76,49.67,1,1,0,3,2,9,0,5,0,3
77,7.41,1,0,0,3,2,9,0,5,0,3
78,107.34,1,1,0,3,2,9,0,5,0,3
80,52.76,1,0,0,3,2,9,0,5,0,3
81,16.66,1,0,0,3,2,9,0,5,0,3
82,8.74,2,1,1,3,2,9,0,5,0,3
83,8.84,1,0,0,3,2,9,0,5,0,3
84,128.76,2,0,0,3,2,9,0,5,0,3
85,65.72,1,0,0,3,2,9,0,5,0,3
87,19.19,1,0,0,3,2,9,0,5,0,3
91,49.28,2,0,0,3,2,9,0,5,0,3
92,23.72,1,0,0,3,2,9,0,5,0,3
94,57.46,1,0,0,3,2,9,0,5,0,3
95,47.839999999999996,1,0,0,3,2,9,0,5,0,3
96,19.85,1,0,0,3,2,9,0,5,0,3
97,59.47,1,0,0,3,2,9,0,5,0,3
98,36.26,1,0,0,3,2,9,0,5,0,3
100,58.71,1,0,0,3,2,9,0,5,0,3
102,70.39,2,0,0,3,2,9,0,5,0,3
34,4.93,1,0,0,3,0,8,0,1,4,2
35,56.54,1,0,0,3,0,8,0,1,4,2
36,14.34,1,0,0,3,0,8,0,1,4,2
37,77.98,3,0,0,3,0,8,0,1,4,2
38,46.24,1,0,0,3,0,8,0,1,4,2
39,18.79,1,0,0,3,0,8,0,1,4,2
40,55.230000000000004,1,0,0,3,0,8,0,1,4,2
41,23.55,1,0,0,3,0,8,0,1,4,2
42,33.92,3,0,0,3,0,8,0,1,4,2
43,15.870000000000001,2,0,0,3,0,8,0,1,4,2
44,32.71,2,0,0,3,0,8,0,1,4,2
47,19.07,2,0,0,3,0,8,0,1,4,2
48,37.38,2,0,0,3,0,8,0,1,4,2
50,17.07,2,0,0,3,0,8,0,1,4,2
51,65.26,2,0,0,3,0,8,0,1,4,2
52,18.29,1,0,0,3,0,8,0,1,4,2
54,11.36,1,0,0,3,0,8,0,1,4,2
56,14.87,2,0,0,3,0,8,0,1,4,2
57,24.53,2,0,0,3,0,8,0,1,4,2
59,55.91,3,0,0,3,0,8,0,1,4,2
61,41.45,3,0,0,3,0,8,0,1,4,2
62,59.94,1,0,0,3,0,8,0,1,4,2
64,3.98,1,0,0,3,0,8,0,1,4,2
66,55.8,3,0,0,3,0,8,0,1,4,2
68,19.78,1,0,0,3,0,8,0,1,4,2
69,30.78,1,0,0,3,0,8,0,1,4,2
72,8.18,1,0,0,3,0,8,0,1,4,2
76,8.98,1,0,0,3,0,8,0,1,4,2
77,33.57,2,0,0,3,0,8,0,1,4,2
78,9.07,1,0,0,3,0,8,0,1,4,2
79,6.55,1,0,0,3,0,8,0,1,4,2
80,27.44,2,0,0,3,0,8,0,1,4,2
81,1.25,1,0,0,3,0,8,0,1,4,2
83,29.130000000000003,1,0,0,3,0,8,0,1,4,2
85,6.87,1,0,0,3,0,8,0,1,4,2
87,16.8,2,0,0,3,0,8,0,1,4,2
88,34.73,2,0,0,3,0,8,0,1,4,2
89,63.98,2,0,0,3,0,8,0,1,4,2
90,53.33,3,0,0,3,0,8,0,1,4,2
92,57.06,1,0,0,3,0,8,0,1,4,2
93,59.39,1,0,0,3,0,8,0,1,4,2
94,39.01,4,0,0,3,0,8,0,1,4,2
95,7.0,1,0,0,3,0,8,0,1,4,2
96,9.26,2,0,0,3,0,8,0,1,4,2
98,6.55,1,0,0,3,0,8,0,1,4,2
99,10.86,1,0,0,3,0,8,0,1,4,2
100,93.15,1,0,0,3,0,8,0,1,4,2
101,21.65,1,0,0,3,0,8,0,1,4,2
102,5.59,1,0,0,3,0,8,0,1,4,2
34,31.82,2,0,0,3,0,6,0,2,1,3
35,334.63,3,0,0,3,0,6,0,2,1,3
36,22.95,1,0,0,3,0,6,0,2,1,3
37,56.97,3,0,0,3,0,6,0,2,1,3
38,144.87,2,0,0,3,0,6,0,2,1,3
39,11.68,1,0,0,3,0,6,0,2,1,3
40,142.56,1,0,0,3,0,6,0,2,1,3
41,121.77000000000001,1,0,0,3,0,6,0,2,1,3
44,123.92,2,0,0,3,0,6,0,2,1,3
45,109.59,2,0,0,3,0,6,0,2,1,3
46,146.71,1,1,0,3,0,6,0,2,1,3
47,66.95,2,0,0,3,0,6,0,2,1,3
48,133.76,2,0,0,3,0,6,0,2,1,3
50,165.3,1,0,0,3,0,6,0,2,1,3
52,39.85,2,0,0,3,0,6,0,2,1,3
53,83.56,1,0,0,3,0,6,0,2,1,3
54,223.99,2,0,0,3,0,6,0,2,1,3
55,154.63,1,0,0,3,0,6,0,2,1,3
56,165.11,2,0,0,3,0,6,0,2,1,3
57,16.45,2,0,0,3,0,6,0,2,1,3
59,24.259999999999998,2,0,0,3,0,6,0,2,1,3
60,142.1,2,0,0,3,0,6,0,2,1,3
62,128.89000000000001,1,0,0,3,0,6,0,2,1,3
63,115.49000000000001,1,0,0,3,0,6,0,2,1,3
64,99.72,1,0,0,3,0,6,0,2,1,3
65,29.03,2,0,0,3,0,6,0,2,1,3
66,171.3,4,1,0,3,0,6,0,2,1,3
67,73.39,2,0,0,3,0,6,0,2,1,3
68,137.28,1,0,0,3,0,6,0,2,1,3
69,107.97,4,0,0,3,0,6,0,2,1,3
70,160.98,2,0,0,3,0,6,0,2,1,3
71,102.59,4,0,0,3,0,6,0,2,1,3
72,168.35,3,0,0,3,0,6,0,2,1,3
73,37.51,1,0,0,3,0,6,0,2,1,3
74,147.69,2,0,0,3,0,6,0,2,1,3
75,94.5,3,0,0,3,0,6,0,2,1,3
78,158.42000000000002,2,0,0,3,0,6,0,2,1,3
79,30.970000000000002,1,0,0,3,0,6,0,2,1,3
80,179.27,2,0,0,3,0,6,0,2,1,3
81,73.25,4,0,0,3,0,6,0,2,1,3
82,200.01,1,0,0,3,0,6,0,2,1,3
83,25.91,1,0,0,3,0,6,0,2,1,3
85,173.4,3,2,0,3,0,6,0,2,1,3
86,149.31,2,0,0,3,0,6,0,2,1,3
87,11.370000000000001,2,0,0,3,0,6,0,2,1,3
88,271.96,4,0,0,3,0,6,0,2,1,3
89,290.17,3,1,0,3,0,6,0,2,1,3
90,22.76,2,0,0,3,0,6,0,2,1,3
91,55.74,4,0,0,3,0,6,0,2,1,3
92,248.34,4,2,2,3,0,6,0,2,1,3
93,230.5,6,0,0,3,0,6,0,2,1,3
94,123.44,3,0,0,3,0,6,0,2,1,3
95,275.78000000000003,5,0,0,3,0,6,0,2,1,3
96,139.14000000000001,4,0,0,3,0,6,0,2,1,3
97,89.88,2,0,0,3,0,6,0,2,1,3
98,181.15,1,0,0,3,0,6,0,2,1,3
99,331.33,2,0,0,3,0,6,0,2,1,3
100,57.21,2,0,0,3,0,6,0,2,1,3
101,99.61,2,0,0,3,0,6,0,2,1,3
102,165.85,1,0,0,3,0,6,0,2,1,3
39,17.08,1,0,0,2,0,9,0,1,4,2
40,15.14,1,0,0,2,0,9,0,1,4,2
42,2.7800000000000002,1,0,0,2,0,9,0,1,4,2
44,8.48,1,0,0,2,0,9,0,1,4,2
45,10.83,2,0,0,2,0,9,0,1,4,2
47,25.82,1,0,0,2,0,9,0,1,4,2
48,11.51,2,0,0,2,0,9,0,1,4,2
49,28.25,3,0,0,2,0,9,0,1,4,2
50,26.0,1,0,0,2,0,9,0,1,4,2
52,17.98,3,0,0,2,0,9,0,1,4,2
54,18.95,2,0,0,2,0,9,0,1,4,2
57,182.3,3,0,0,2,0,9,0,1,4,2
58,3.33,1,0,0,2,0,9,0,1,4,2
60,17.51,1,0,0,2,0,9,0,1,4,2
62,20.29,1,0,0,2,0,9,0,1,4,2
65,13.469999999999999,2,0,0,2,0,9,0,1,4,2
66,36.480000000000004,2,0,0,2,0,9,0,1,4,2
70,9.99,1,0,0,2,0,9,0,1,4,2
73,4.0,1,0,0,2,0,9,0,1,4,2
74,5.17,1,0,0,2,0,9,0,1,4,2
77,76.02,2,0,0,2,0,9,0,1,4,2
78,14.81,3,0,0,2,0,9,0,1,4,2
79,26.23,1,0,0,2,0,9,0,1,4,2
80,43.74,3,0,0,2,0,9,0,1,4,2
81,53.18,5,0,0,2,0,9,0,1,4,2
82,25.57,3,0,0,2,0,9,0,1,4,2
83,26.17,2,0,0,2,0,9,0,1,4,2
84,8.280000000000001,1,0,0,2,0,9,0,1,4,2
85,40.15,2,0,0,2,0,9,0,1,4,2
86,11.27,1,0,0,2,0,9,0,1,4,2
92,77.09,2,0,0,2,0,9,0,1,4,2
93,7.38,1,0,0,2,0,9,0,1,4,2
94,7.58,1,0,0,2,0,9,0,1,4,2
96,35.65,4,0,0,2,0,9,0,1,4,2
98,12.59,1,0,0,2,0,9,0,1,4,2
99,10.97,1,0,0,2,0,9,0,1,4,2
101,9.58,1,0,0,2,0,9,0,1,4,2
102,27.01,2,0,0,2,0,9,0,1,4,2
33,353.45,3,1,0,1,0,11,0,1,3,1
35,60.19,1,0,0,1,0,11,0,1,3,1
36,88.51,2,0,0,1,0,11,0,1,3,1
37,407.96,3,0,0,1,0,11,0,1,3,1
38,91.33,1,0,0,1,0,11,0,1,3,1
39,32.92,2,0,0,1,0,11,0,1,3,1
41,25.69,2,0,0,1,0,11,0,1,3,1
42,272.79,3,1,1,1,0,11,0,1,3,1
43,117.35,3,0,0,1,0,11,0,1,3,1
47,53.910000000000004,2,0,0,1,0,11,0,1,3,1
51,90.14,1,0,0,1,0,11,0,1,3,1
52,20.22,1,0,0,1,0,11,0,1,3,1
53,98.31,2,0,0,1,0,11,0,1,3,1
54,89.99000000000001,2,0,0,1,0,11,0,1,3,1
55,441.23,3,8,8,1,0,11,0,1,3,1
56,319.54,6,0,0,1,0,11,0,1,3,1
57,54.26,3,0,0,1,0,11,0,1,3,1
59,330.73,4,0,0,1,0,11,0,1,3,1
60,15.59,1,0,0,1,0,11,0,1,3,1
61,21.04,1,0,0,1,0,11,0,1,3,1
62,44.67,2,0,0,1,0,11,0,1,3,1
63,77.62,2,0,0,1,0,11,0,1,3,1
64,300.38,2,0,0,1,0,11,0,1,3,1
65,29.34,2,0,0,1,0,11,0,1,3,1
66,133.69,4,0,0,1,0,11,0,1,3,1
68,397.01,4,3,0,1,0,11,0,1,3,1
69,99.78,3,0,0,1,0,11,0,1,3,1
70,122.77,3,0,0,1,0,11,0,1,3,1
72,542.67,4,1,0,1,0,11,0,1,3,1
73,17.869999999999997,2,0,0,1,0,11,0,1,3,1
75,32.480000000000004,1,1,0,1,0,11,0,1,3,1
76,206.88,3,2,0,1,0,11,0,1,3,1
77,288.16,4,0,0,1,0,11,0,1,3,1
78,41.89,2,1,1,1,0,11,0,1,3,1
79,30.08,2,0,0,1,0,11,0,1,3,1
81,442.29,5,0,0,1,0,11,0,1,3,1
83,33.15,1,1,1,1,0,11,0,1,3,1
84,56.04,2,0,0,1,0,11,0,1,3,1
85,155.77,3,0,0,1,0,11,0,1,3,1
86,7.48,1,0,0,1,0,11,0,1,3,1
88,140.46,1,0,0,1,0,11,0,1,3,1
89,77.57,1,0,0,1,0,11,0,1,3,1
92,106.77,1,0,0,1,0,11,0,1,3,1
94,211.79,2,0,0,1,0,11,0,1,3,1
95,62.17,1,0,0,1,0,11,0,1,3,1
97,223.02,3,0,0,1,0,11,0,1,3,1
98,96.38,1,0,0,1,0,11,0,1,3,1
99,161.98,1,1,1,1,0,11,0,1,3,1
100,147.95,2,1,0,1,0,11,0,1,3,1
101,29.770000000000003,1,0,0,1,0,11,0,1,3,1
102,151.68,2,0,0,1,0,11,0,1,3,1
55,63.94,1,0,0,2,0,10,0,2,1,3
56,48.52,1,0,0,2,0,10,0,2,1,3
57,127.13,3,0,0,2,0,10,0,2,1,3
58,63.92,2,0,0,2,0,10,0,2,1,3
59,58.5,2,0,0,2,0,10,0,2,1,3
60,157.75,5,0,0,2,0,10,0,2,1,3
61,87.83,3,0,0,2,0,10,0,2,1,3
62,168.34,6,0,0,2,0,10,0,2,1,3
63,36.76,1,0,0,2,0,10,0,2,1,3
64,99.06,3,0,0,2,0,10,0,2,1,3
65,68.16,2,0,0,2,0,10,0,2,1,3
66,87.06,4,0,0,2,0,10,0,2,1,3
67,171.47,5,0,0,2,0,10,0,2,1,3
68,106.18,6,0,0,2,0,10,0,2,1,3
69,126.47,5,0,0,2,0,10,0,2,1,3
70,174.37,5,0,0,2,0,10,0,2,1,3
71,33.87,4,0,0,2,0,10,0,2,1,3
72,126.91,4,0,0,2,0,10,0,2,1,3
73,53.410000000000004,2,0,0,2,0,10,0,2,1,3
74,169.1,7,0,0,2,0,10,0,2,1,3
75,75.28,3,0,0,2,0,10,0,2,1,3
76,42.010000000000005,2,0,0,2,0,10,0,2,1,3
77,96.22,3,0,0,2,0,10,0,2,1,3
78,55.97,2,0,0,2,0,10,0,2,1,3
79,96.6,4,0,0,2,0,10,0,2,1,3
80,46.3,2,0,0,2,0,10,0,2,1,3
33,11.68,4,0,0,4,2,11,2,4,0,3
34,9.6,4,0,0,4,2,11,2,4,0,3
35,104.21000000000001,6,0,0,4,2,11,2,4,0,3
36,24.32,4,0,0,4,2,11,2,4,0,3
37,1.78,2,0,0,4,2,11,2,4,0,3
38,66.86,5,0,0,4,2,11,2,4,0,3
39,30.15,3,0,0,4,2,11,2,4,0,3
40,10.190000000000001,3,0,0,4,2,11,2,4,0,3
41,16.51,7,0,0,4,2,11,2,4,0,3
42,54.650000000000006,2,0,0,4,2,11,2,4,0,3
43,68.56,4,0,0,4,2,11,2,4,0,3
44,0.59,1,0,0,4,2,11,2,4,0,3
45,3.23,2,0,0,4,2,11,2,4,0,3
46,53.14,6,0,0,4,2,11,2,4,0,3
47,3.31,3,0,0,4,2,11,2,4,0,3
48,3.82,3,0,0,4,2,11,2,4,0,3
49,80.43,3,0,0,4,2,11,2,4,0,3
50,3.9699999999999998,3,0,0,4,2,11,2,4,0,3
51,3.95,3,0,0,4,2,11,2,4,0,3
52,4.21,2,0,0,4,2,11,2,4,0,3
53,4.46,4,0,0,4,2,11,2,4,0,3
54,4.29,2,0,0,4,2,11,2,4,0,3
55,20.44,1,0,0,4,2,11,2,4,0,3
56,9.620000000000001,1,0,0,4,2,11,2,4,0,3
57,7.66,3,0,0,4,2,11,2,4,0,3
58,11.4,1,0,0,4,2,11,2,4,0,3
59,7.91,5,0,0,4,2,11,2,4,0,3
60,3.15,2,0,0,4,2,11,2,4,0,3
61,35.26,4,0,0,4,2,11,2,4,0,3
62,2.17,2,0,0,4,2,11,2,4,0,3
63,16.099999999999998,2,0,0,4,2,11,2,4,0,3
64,1.6800000000000002,1,0,0,4,2,11,2,4,0,3
65,1.18,2,0,0,4,2,11,2,4,0,3
66,16.09,5,0,0,4,2,11,2,4,0,3
67,24.28,4,0,0,4,2,11,2,4,0,3
68,41.35,3,0,0,4,2,11,2,4,0,3
69,33.7,5,0,0,4,2,11,2,4,0,3
70,3.09,2,0,0,4,2,11,2,4,0,3
71,18.47,6,0,0,4,2,11,2,4,0,3
72,32.05,6,0,0,4,2,11,2,4,0,3
73,8.59,4,0,0,4,2,11,2,4,0,3
74,32.61,5,0,0,4,2,11,2,4,0,3
75,39.75,6,0,0,4,2,11,2,4,0,3
77,16.2,6,0,0,4,2,11,2,4,0,3
78,25.56,6,0,0,4,2,11,2,4,0,3
79,18.28,6,0,0,4,2,11,2,4,0,3
81,44.54,6,0,0,4,2,11,2,4,0,3
82,5.33,4,0,0,4,2,11,2,4,0,3
83,24.86,5,0,0,4,2,11,2,4,0,3
84,42.19,7,0,0,4,2,11,2,4,0,3
85,0.59,1,0,0,4,2,11,2,4,0,3
86,5.0200000000000005,2,0,0,4,2,11,2,4,0,3
98,9.27,1,0,0,4,2,11,2,4,0,3
101,10.27,1,0,0,4,2,11,2,4,0,3
33,26.6,1,0,0,1,1,0,4,4,0,3
34,99.31,4,0,0,1,1,0,4,4,0,3
35,68.43,3,0,0,1,1,0,4,4,0,3
36,26.130000000000003,2,0,0,1,1,0,4,4,0,3
37,108.91,4,0,0,1,1,0,4,4,0,3
38,93.37,4,0,0,1,1,0,4,4,0,3
39,40.55,3,1,0,1,1,0,4,4,0,3
40,79.98,3,0,0,1,1,0,4,4,0,3
41,54.64,1,0,0,1,1,0,4,4,0,3
42,56.65,2,0,0,1,1,0,4,4,0,3
43,80.29,3,0,0,1,1,0,4,4,0,3
44,33.84,2,0,0,1,1,0,4,4,0,3
45,84.61,3,0,0,1,1,0,4,4,0,3
46,46.64,1,0,0,1,1,0,4,4,0,3
47,22.11,1,0,0,1,1,0,4,4,0,3
48,82.06,2,0,0,1,1,0,4,4,0,3
50,79.23,4,0,0,1,1,0,4,4,0,3
51,119.69,3,0,0,1,1,0,4,4,0,3
52,48.79,2,0,0,1,1,0,4,4,0,3
53,92.65,4,0,0,1,1,0,4,4,0,3
54,83.14,3,0,0,1,1,0,4,4,0,3
55,96.86,2,0,0,1,1,0,4,4,0,3
56,49.92,3,0,0,1,1,0,4,4,0,3
58,114.1,5,0,0,1,1,0,4,4,0,3
59,73.45,4,0,0,1,1,0,4,4,0,3
60,52.28,2,0,0,1,1,0,4,4,0,3
61,82.7,5,0,0,1,1,0,4,4,0,3
62,4.49,1,0,0,1,1,0,4,4,0,3
63,86.63,3,0,0,1,1,0,4,4,0,3
64,85.68,3,0,0,1,1,0,4,4,0,3
65,47.93,3,0,0,1,1,0,4,4,0,3
66,100.5,3,0,0,1,1,0,4,4,0,3
67,81.53,3,1,0,1,1,0,4,4,0,3
68,73.32,3,0,0,1,1,0,4,4,0,3
69,104.18,3,1,0,1,1,0,4,4,0,3
70,95.04,4,0,0,1,1,0,4,4,0,3
71,17.47,2,0,0,1,1,0,4,4,0,3
72,83.14,2,0,0,1,1,0,4,4,0,3
73,17.52,2,0,0,1,1,0,4,4,0,3
74,24.47,3,0,0,1,1,0,4,4,0,3
75,85.53,2,0,0,1,1,0,4,4,0,3
76,37.29,2,0,0,1,1,0,4,4,0,3
77,159.82,5,0,0,1,1,0,4,4,0,3
78,70.36,3,0,0,1,1,0,4,4,0,3
79,53.47,2,0,0,1,1,0,4,4,0,3
80,17.990000000000002,2,0,0,1,1,0,4,4,0,3
83,21.39,1,0,0,1,1,0,4,4,0,3
84,95.62,3,0,0,1,1,0,4,4,0,3
85,45.120000000000005,2,0,0,1,1,0,4,4,0,3
86,86.32000000000001,2,0,0,1,1,0,4,4,0,3
87,19.72,3,0,0,1,1,0,4,4,0,3
88,103.62,1,0,0,1,1,0,4,4,0,3
89,12.97,1,0,0,1,1,0,4,4,0,3
90,102.53,4,0,0,1,1,0,4,4,0,3
91,28.810000000000002,1,0,0,1,1,0,4,4,0,3
92,102.42,3,0,0,1,1,0,4,4,0,3
94,95.83,1,0,0,1,1,0,4,4,0,3
95,13.2,2,0,0,1,1,0,4,4,0,3
96,63.230000000000004,2,0,0,1,1,0,4,4,0,3
97,21.21,1,0,0,1,1,0,4,4,0,3
98,11.2,2,0,0,1,1,0,4,4,0,3
99,10.17,1,0,0,1,1,0,4,4,0,3
100,83.04,1,0,0,1,1,0,4,4,0,3
101,23.47,2,0,0,1,1,0,4,4,0,3
102,76.47,2,0,0,1,1,0,4,4,0,3
33,154.49,2,0,0,1,2,8,4,4,0,3
34,243.89000000000001,4,0,0,1,2,8,4,4,0,3
35,107.91,3,0,0,1,2,8,4,4,0,3
36,96.94,2,0,0,1,2,8,4,4,0,3
39,156.34,1,0,0,1,2,8,4,4,0,3
40,50.57,2,0,0,1,2,8,4,4,0,3
41,25.93,1,0,0,1,2,8,4,4,0,3
43,66.64,1,0,0,1,2,8,4,4,0,3
44,17.15,3,0,0,1,2,8,4,4,0,3
45,11.57,1,0,0,1,2,8,4,4,0,3
46,2.29,1,0,0,1,2,8,4,4,0,3
47,211.58,3,0,0,1,2,8,4,4,0,3
48,124.51,6,0,0,1,2,8,4,4,0,3
49,148.28,10,0,0,1,2,8,4,4,0,3
51,303.98,6,0,0,1,2,8,4,4,0,3
52,38.36,2,0,0,1,2,8,4,4,0,3
54,20.8,2,0,0,1,2,8,4,4,0,3
55,18.25,2,0,0,1,2,8,4,4,0,3
56,146.96,4,0,0,1,2,8,4,4,0,3
57,110.16,5,0,0,1,2,8,4,4,0,3
58,17.61,2,0,0,1,2,8,4,4,0,3
59,30.52,2,0,0,1,2,8,4,4,0,3
60,362.03000000000003,12,0,0,1,2,8,4,4,0,3
61,74.59,7,0,0,1,2,8,4,4,0,3
62,85.94,3,0,0,1,2,8,4,4,0,3
63,12.31,2,0,0,1,2,8,4,4,0,3
64,251.66,7,0,0,1,2,8,4,4,0,3
65,227.03,14,0,0,1,2,8,4,4,0,3
66,14.71,2,0,0,1,2,8,4,4,0,3
67,60.55,5,0,0,1,2,8,4,4,0,3
68,64.06,2,0,0,1,2,8,4,4,0,3
69,175.94,10,1,0,1,2,8,4,4,0,3
70,22.18,1,0,0,1,2,8,4,4,0,3
71,28.759999999999998,5,0,0,1,2,8,4,4,0,3
72,39.01,1,0,0,1,2,8,4,4,0,3
73,263.19,9,0,0,1,2,8,4,4,0,3
75,26.66,4,0,0,1,2,8,4,4,0,3
76,114.06,4,0,0,1,2,8,4,4,0,3
77,259.27,5,0,0,1,2,8,4,4,0,3
78,39.27,2,0,0,1,2,8,4,4,0,3
79,11.34,1,0,0,1,2,8,4,4,0,3
81,38.29,2,0,0,1,2,8,4,4,0,3
82,33.89,2,0,0,1,2,8,4,4,0,3
83,13.120000000000001,1,0,0,1,2,8,4,4,0,3
84,180.21,8,0,0,1,2,8,4,4,0,3
85,121.9,6,0,0,1,2,8,4,4,0,3
86,207.77,12,1,1,1,2,8,4,4,0,3
87,40.16,2,0,0,1,2,8,4,4,0,3
88,139.25,7,0,0,1,2,8,4,4,0,3
89,57.11,1,1,0,1,2,8,4,4,0,3
90,117.16,4,0,0,1,2,8,4,4,0,3
91,97.97,4,0,0,1,2,8,4,4,0,3
92,48.230000000000004,2,0,0,1,2,8,4,4,0,3
93,133.72,4,0,0,1,2,8,4,4,0,3
94,239.89,9,0,0,1,2,8,4,4,0,3
95,142.71,3,0,0,1,2,8,4,4,0,3
97,105.93,6,0,0,1,2,8,4,4,0,3
98,16.59,4,0,0,1,2,8,4,4,0,3
99,75.0,3,0,0,1,2,8,4,4,0,3
100,247.91,4,0,0,1,2,8,4,4,0,3
101,151.1,10,0,0,1,2,8,4,4,0,3
102,38.53,4,0,0,1,2,8,4,4,0,3
33,75.44,2,1,0,1,2,10,0,2,1,3
34,68.44,1,0,0,1,2,10,0,2,1,3
35,59.92,5,1,1,1,2,10,0,2,1,3
36,29.11,2,0,0,1,2,10,0,2,1,3
37,49.79,1,0,0,1,2,10,0,2,1,3
38,51.660000000000004,1,0,0,1,2,10,0,2,1,3
39,73.97,4,0,0,1,2,10,0,2,1,3
40,55.76,2,0,0,1,2,10,0,2,1,3
41,16.14,2,0,0,1,2,10,0,2,1,3
42,77.36,4,0,0,1,2,10,0,2,1,3
43,37.78,4,0,0,1,2,10,0,2,1,3
44,91.21,3,0,0,1,2,10,0,2,1,3
45,107.55,3,0,0,1,2,10,0,2,1,3
46,97.91,2,0,0,1,2,10,0,2,1,3
47,36.74,4,0,0,1,2,10,0,2,1,3
48,40.42,2,0,0,1,2,10,0,2,1,3
49,101.1,3,0,0,1,2,10,0,2,1,3
50,12.68,1,0,0,1,2,10,0,2,1,3
51,79.23,1,0,0,1,2,10,0,2,1,3
52,11.719999999999999,1,0,0,1,2,10,0,2,1,3
53,22.47,2,0,0,1,2,10,0,2,1,3
54,32.519999999999996,2,0,0,1,2,10,0,2,1,3
55,90.02,4,0,0,1,2,10,0,2,1,3
56,75.46000000000001,2,0,0,1,2,10,0,2,1,3
57,39.31,3,0,0,1,2,10,0,2,1,3
58,131.32,4,0,0,1,2,10,0,2,1,3
59,93.87,4,0,0,1,2,10,0,2,1,3
60,15.79,2,0,0,1,2,10,0,2,1,3
61,60.28,4,0,0,1,2,10,0,2,1,3
62,14.35,1,0,0,1,2,10,0,2,1,3
63,41.09,1,0,0,1,2,10,0,2,1,3
65,108.95,7,0,0,1,2,10,0,2,1,3
66,17.38,2,0,0,1,2,10,0,2,1,3
67,82.8,7,1,1,1,2,10,0,2,1,3
68,21.05,3,0,0,1,2,10,0,2,1,3
69,15.48,3,0,0,1,2,10,0,2,1,3
70,76.5,2,0,0,1,2,10,0,2,1,3
71,25.91,3,0,0,1,2,10,0,2,1,3
72,117.23,4,0,0,1,2,10,0,2,1,3
73,2.38,1,0,0,1,2,10,0,2,1,3
74,28.67,2,0,0,1,2,10,0,2,1,3
75,84.42,2,0,0,1,2,10,0,2,1,3
76,12.010000000000002,1,0,0,1,2,10,0,2,1,3
77,69.67999999999999,1,2,1,1,2,10,0,2,1,3
78,10.53,1,0,0,1,2,10,0,2,1,3
79,122.81,5,1,1,1,2,10,0,2,1,3
80,41.61,3,0,0,1,2,10,0,2,1,3
81,52.15,1,0,0,1,2,10,0,2,1,3
82,4.25,1,0,0,1,2,10,0,2,1,3
83,31.46,5,0,0,1,2,10,0,2,1,3
84,114.49,3,0,0,1,2,10,0,2,1,3
85,125.87,7,0,0,1,2,10,0,2,1,3
86,36.06,4,0,0,1,2,10,0,2,1,3
87,110.28,5,0,0,1,2,10,0,2,1,3
88,73.47,5,0,0,1,2,10,0,2,1,3
89,46.35,3,1,0,1,2,10,0,2,1,3
90,60.44,1,0,0,1,2,10,0,2,1,3
91,83.28999999999999,4,0,0,1,2,10,0,2,1,3
92,38.8,4,0,0,1,2,10,0,2,1,3
93,55.78,1,0,0,1,2,10,0,2,1,3
94,24.7,1,0,0,1,2,10,0,2,1,3
95,22.490000000000002,2,0,0,1,2,10,0,2,1,3
96,117.14,1,0,0,1,2,10,0,2,1,3
97,114.49,2,3,2,1,2,10,0,2,1,3
98,22.8,2,0,0,1,2,10,0,2,1,3
99,109.06,1,0,0,1,2,10,0,2,1,3
100,17.23,2,0,0,1,2,10,0,2,1,3
101,96.17,2,2,0,1,2,10,0,2,1,3
102,7.16,1,0,0,1,2,10,0,2,1,3
33,42.93,5,0,0,1,0,11,0,4,1,3
34,91.77,5,0,0,1,0,11,0,4,1,3
35,126.0,7,0,0,1,0,11,0,4,1,3
36,158.52,6,0,0,1,0,11,0,4,1,3
37,91.99000000000001,3,0,0,1,0,11,0,4,1,3
38,44.120000000000005,3,0,0,1,0,11,0,4,1,3
39,11.77,2,0,0,1,0,11,0,4,1,3
40,52.650000000000006,2,0,0,1,0,11,0,4,1,3
41,108.89,2,0,0,1,0,11,0,4,1,3
42,65.74,5,0,0,1,0,11,0,4,1,3
43,53.17,4,0,0,1,0,11,0,4,1,3
44,110.31,6,0,0,1,0,11,0,4,1,3
45,4.94,1,0,0,1,0,11,0,4,1,3
46,39.33,3,0,0,1,0,11,0,4,1,3
47,57.47,3,0,0,1,0,11,0,4,1,3
48,25.310000000000002,3,0,0,1,0,11,0,4,1,3
49,49.620000000000005,2,0,0,1,0,11,0,4,1,3
50,20.0,1,0,0,1,0,11,0,4,1,3
51,9.18,3,0,0,1,0,11,0,4,1,3
52,3.85,1,0,0,1,0,11,0,4,1,3
53,40.0,2,0,0,1,0,11,0,4,1,3
