household_key,week_no,total_sales_value,age,marital_status,income,homeowner,hh_comp,hh_size,kids,sales_growth,week_over_week
1556,36,66.46000000000001,3,0,8,0,2,1,3,-56.411097265035735,0.43588902734964263
1556,37,18.740000000000002,3,0,8,0,2,1,3,-71.80258802287089,0.28197411977129105
1556,39,63.57,3,0,8,0,2,1,3,239.22091782283883,3.3922091782283883
1556,40,157.22,3,0,8,0,2,1,3,147.31791725656757,2.4731791725656755
1556,41,78.66,3,0,8,0,2,1,3,-49.968197430352376,0.5003180256964762
1556,42,82.49,3,0,8,0,2,1,3,4.869056699720309,1.048690566997203
1556,45,26.61,3,0,8,0,2,1,3,-67.74154442962784,0.3225845557037217
1556,46,138.8,3,0,8,0,2,1,3,421.60841788801207,5.216084178880121
1556,47,16.41,3,0,8,0,2,1,3,-88.1772334293948,0.11822766570605192
1556,48,13.59,3,0,8,0,2,1,3,-17.18464351005484,0.8281535648994516
1556,49,18.94,3,0,8,0,2,1,3,39.36718175128773,1.3936718175128773
1556,50,83.15,3,0,8,0,2,1,3,339.0179514255544,4.390179514255544
1556,51,19.16,3,0,8,0,2,1,3,-76.9573060733614,0.23042693926638602
1556,52,80.59,3,0,8,0,2,1,3,320.61586638830903,4.20615866388309
1556,53,6.88,3,0,8,0,2,1,3,-91.46296066509493,0.08537039334905072
1556,55,3.52,3,0,8,0,2,1,3,-48.837209302325576,0.5116279069767442
1556,56,21.8,3,0,8,0,2,1,3,519.3181818181819,6.193181818181818
1556,57,36.53,3,0,8,0,2,1,3,67.56880733944955,1.6756880733944954
1556,58,21.169999999999998,3,0,8,0,2,1,3,-42.04763208321928,0.5795236791678072
1556,59,17.46,3,0,8,0,2,1,3,-17.524799244213497,0.824752007557865
1556,60,77.21000000000001,3,0,8,0,2,1,3,342.21076746849945,4.4221076746849945
1556,61,70.98,3,0,8,0,2,1,3,-8.068902991840442,0.9193109700815956
1556,62,30.560000000000002,3,0,8,0,2,1,3,-56.945618484080015,0.4305438151591998
1556,63,67.04,3,0,8,0,2,1,3,119.37172774869111,2.193717277486911
1556,65,34.0,3,0,8,0,2,1,3,-49.28400954653939,0.5071599045346061
1556,66,17.85,3,0,8,0,2,1,3,-47.5,0.525
1556,70,11.22,3,0,8,0,2,1,3,-37.142857142857146,0.6285714285714286
1556,71,27.41,3,0,8,0,2,1,3,144.2959001782531,2.442959001782531
1556,72,93.5,3,0,8,0,2,1,3,241.11638088288947,3.4111638088288947
1556,73,13.91,3,0,8,0,2,1,3,-85.12299465240642,0.14877005347593586
1556,74,22.33,3,0,8,0,2,1,3,60.531991373112845,1.6053199137311285
1556,75,41.13,3,0,8,0,2,1,3,84.19167039856698,1.8419167039856699
1556,76,23.990000000000002,3,0,8,0,2,1,3,-41.67274495502067,0.5832725504497933
1556,77,32.71,3,0,8,0,2,1,3,36.34847853272196,1.3634847853272196
1556,78,43.46,3,0,8,0,2,1,3,32.86456741057779,1.328645674105778
1556,79,63.19,3,0,8,0,2,1,3,45.39806718821904,1.4539806718821904
1556,80,10.74,3,0,8,0,2,1,3,-83.00363981642664,0.16996360183573356
1556,81,18.78,3,0,8,0,2,1,3,74.86033519553072,1.7486033519553073
1556,82,82.33,3,0,8,0,2,1,3,338.3919062832801,4.383919062832801
1556,83,21.72,3,0,8,0,2,1,3,-73.6183651159966,0.263816348840034
1556,84,2.5,3,0,8,0,2,1,3,-88.48987108655618,0.11510128913443829
1556,85,106.65,3,0,8,0,2,1,3,4166.0,42.660000000000004
1556,87,120.76,3,0,8,0,2,1,3,13.230192217533986,1.1323019221753399
1556,88,30.689999999999998,3,0,8,0,2,1,3,-74.58595561444187,0.2541404438555812
1556,89,4.57,3,0,8,0,2,1,3,-85.109156076898,0.14890843923101993
1556,90,95.25999999999999,3,0,8,0,2,1,3,1984.4638949671769,20.84463894967177
1556,91,38.5,3,0,8,0,2,1,3,-59.58429561200924,0.4041570438799076
1556,92,59.3,3,0,8,0,2,1,3,54.02597402597402,1.5402597402597402
1556,93,167.83,3,0,8,0,2,1,3,183.01854974704895,2.8301854974704894
1556,94,12.27,3,0,8,0,2,1,3,-92.68903056664482,0.07310969433355186
1556,95,27.19,3,0,8,0,2,1,3,121.59739201303994,2.2159739201303994
1556,96,31.759999999999998,3,0,8,0,2,1,3,16.807649871276187,1.1680764987127619
1556,98,11.27,3,0,8,0,2,1,3,-64.51511335012594,0.3548488664987406
1556,100,35.99,3,0,8,0,2,1,3,219.34338952972493,3.1934338952972494
1556,101,41.47,3,0,8,0,2,1,3,15.226451792164486,1.1522645179216449
1556,102,65.37,3,0,8,0,2,1,3,57.63202314926454,1.5763202314926454
1557,33,21.73,1,0,0,3,0,3,1,,
1557,34,46.13,1,0,0,3,0,3,1,112.28716060745514,2.1228716060745514
1557,35,84.0,1,0,0,3,0,3,1,82.09408194233687,1.8209408194233687
1557,36,68.45,1,0,0,3,0,3,1,-18.511904761904763,0.8148809523809524
1557,37,65.5,1,0,0,3,0,3,1,-4.3097151205259365,0.9569028487947406
1557,38,65.1,1,0,0,3,0,3,1,-0.6106870229007688,0.9938931297709923
1557,39,48.12,1,0,0,3,0,3,1,-26.082949308755754,0.7391705069124425
1557,40,121.16,1,0,0,3,0,3,1,151.78719866999168,2.517871986699917
1557,41,24.02,1,0,0,3,0,3,1,-80.17497523935292,0.1982502476064708
1557,42,77.6,1,0,0,3,0,3,1,223.0641132389675,3.230641132389675
1557,43,40.09,1,0,0,3,0,3,1,-48.337628865979376,0.5166237113402062
1557,44,22.8,1,0,0,3,0,3,1,-43.127962085308056,0.5687203791469194
1557,45,151.29,1,0,0,3,0,3,1,563.5526315789473,6.635526315789473
1557,46,29.85,1,0,0,3,0,3,1,-80.26968074558795,0.19730319254412054
1557,47,114.49000000000001,1,0,0,3,0,3,1,283.55108877721943,3.8355108877721946
1557,48,145.22,1,0,0,3,0,3,1,26.840772119835776,1.2684077211983578
1557,49,148.64000000000001,1,0,0,3,0,3,1,2.355047514116526,1.0235504751411653
1557,50,151.17000000000002,1,0,0,3,0,3,1,1.7020990312163642,1.0170209903121636
1557,51,154.06,1,0,0,3,0,3,1,1.9117549778395082,1.019117549778395
1557,52,98.04,1,0,0,3,0,3,1,-36.36245618590159,0.6363754381409841
1557,53,126.96000000000001,1,0,0,3,0,3,1,29.498164014687877,1.2949816401468788
1557,54,89.61,1,0,0,3,0,3,1,-29.4187145557656,0.705812854442344
1557,55,142.04,1,0,0,3,0,3,1,58.50909496707957,1.5850909496707957
1557,56,121.57000000000001,1,0,0,3,0,3,1,-14.411433399042517,0.8558856660095748
1557,57,55.56,1,0,0,3,0,3,1,-54.297935345891254,0.4570206465410874
1557,58,97.28,1,0,0,3,0,3,1,75.08999280057596,1.7508999280057596
1557,59,121.8,1,0,0,3,0,3,1,25.205592105263165,1.2520559210526316
1557,60,25.89,1,0,0,3,0,3,1,-78.74384236453203,0.21256157635467976
1557,61,84.57000000000001,1,0,0,3,0,3,1,226.6512166859792,3.266512166859792
1557,62,39.18,1,0,0,3,0,3,1,-53.67151472153247,0.46328485278467535
1557,63,83.42,1,0,0,3,0,3,1,112.9147524247065,2.129147524247065
1557,64,17.55,1,0,0,3,0,3,1,-78.96187964516902,0.2103812035483098
1557,65,148.61,1,0,0,3,0,3,1,746.7806267806269,8.467806267806269
1557,66,163.94,1,0,0,3,0,3,1,10.315591144606673,1.1031559114460667
1557,67,18.02,1,0,0,3,0,3,1,-89.00817372209346,0.10991826277906547
1557,68,45.87,1,0,0,3,0,3,1,154.55049944506106,2.5455049944506105
1557,69,110.1,1,0,0,3,0,3,1,140.02616088947028,2.4002616088947026
1557,70,109.61,1,0,0,3,0,3,1,-0.44504995458672925,0.9955495004541327
1557,71,78.38,1,0,0,3,0,3,1,-28.49192591916796,0.7150807408083204
1557,72,28.3,1,0,0,3,0,3,1,-63.8938504720592,0.361061495279408
1557,73,54.440000000000005,1,0,0,3,0,3,1,92.36749116607774,1.9236749116607774
1557,74,41.68,1,0,0,3,0,3,1,-23.438648052902288,0.7656135194709771
1557,75,49.8,1,0,0,3,0,3,1,19.48176583493282,1.1948176583493282
1557,76,73.85,1,0,0,3,0,3,1,48.29317269076305,1.4829317269076305
1557,78,92.86,1,0,0,3,0,3,1,25.741367637102243,1.2574136763710224
1557,79,34.34,1,0,0,3,0,3,1,-63.01959939694163,0.3698040060305837
1557,80,64.27,1,0,0,3,0,3,1,87.15783343040184,1.8715783343040184
1557,83,44.64,1,0,0,3,0,3,1,-30.54302162750894,0.6945697837249106
1557,84,93.36,1,0,0,3,0,3,1,109.13978494623655,2.0913978494623655
1557,85,71.38,1,0,0,3,0,3,1,-23.543273350471296,0.7645672664952871
1557,86,96.23,1,0,0,3,0,3,1,34.81367329784255,1.3481367329784255
1557,88,32.83,1,0,0,3,0,3,1,-65.88382001454849,0.3411617998545151
1557,89,64.37,1,0,0,3,0,3,1,96.0706670727993,1.960706670727993
1557,90,52.92,1,0,0,3,0,3,1,-17.787789342861583,0.8221221065713842
1557,91,44.44,1,0,0,3,0,3,1,-16.024187452758888,0.8397581254724111
1557,92,26.02,1,0,0,3,0,3,1,-41.44914491449144,0.5855085508550856
1557,93,20.51,1,0,0,3,0,3,1,-21.176018447348188,0.7882398155265181
1557,94,36.79,1,0,0,3,0,3,1,79.37591418820087,1.7937591418820087
1557,95,104.66,1,0,0,3,0,3,1,184.4794781190541,2.844794781190541
1557,96,27.0,1,0,0,3,0,3,1,-74.2021784827059,0.25797821517294095
1557,97,116.33,1,0,0,3,0,3,1,330.85185185185185,4.308518518518518
1557,100,37.19,1,0,0,3,0,3,1,-68.03060259606293,0.3196939740393707
1557,101,38.66,1,0,0,3,0,3,1,3.9526754503898864,1.0395267545038989
1557,102,11.85,1,0,0,3,0,3,1,-69.34816347646145,0.30651836523538545
1563,35,51.72,3,0,10,0,5,2,0,,
1563,36,108.0,3,0,10,0,5,2,0,108.81670533642693,2.0881670533642693
1563,37,149.32,3,0,10,0,5,2,0,38.25925925925926,1.3825925925925926
1563,38,257.27,3,0,10,0,5,2,0,72.2944012858291,1.722944012858291
1563,39,59.0,3,0,10,0,5,2,0,-77.06689470206398,0.22933105297936018
1563,40,141.2,3,0,10,0,5,2,0,139.32203389830508,2.393220338983051
1563,41,48.25,3,0,10,0,5,2,0,-65.82861189801699,0.34171388101983013
1563,42,121.12,3,0,10,0,5,2,0,151.02590673575128,2.510259067357513
1563,43,94.04,3,0,10,0,5,2,0,-22.35799207397622,0.7764200792602378
1563,44,126.25,3,0,10,0,5,2,0,34.25138239047214,1.3425138239047214
1563,45,86.17,3,0,10,0,5,2,0,-31.746534653465343,0.6825346534653466
1563,46,29.28,3,0,10,0,5,2,0,-66.020656841128,0.33979343158872
1563,48,30.630000000000003,3,0,10,0,5,2,0,4.610655737704916,1.0461065573770492
1563,49,66.81,3,0,10,0,5,2,0,118.11949069539666,2.1811949069539667
1563,51,19.21,3,0,10,0,5,2,0,-71.24681933842238,0.28753180661577615
1563,52,62.79,3,0,10,0,5,2,0,226.86100989068188,3.268610098906819
1563,53,26.53,3,0,10,0,5,2,0,-57.74804905239688,0.42251950947603123
1563,54,54.54,3,0,10,0,5,2,0,105.57859027516017,2.0557859027516017
1563,57,45.96,3,0,10,0,5,2,0,-15.731573157315726,0.8426842684268427
1563,58,60.730000000000004,3,0,10,0,5,2,0,32.13664055700609,1.321366405570061
1563,62,16.28,3,0,10,0,5,2,0,-73.19282068170591,0.26807179318294083
1563,63,108.24,3,0,10,0,5,2,0,564.8648648648648,6.648648648648648
1563,64,30.36,3,0,10,0,5,2,0,-71.95121951219512,0.2804878048780488
1563,65,40.33,3,0,10,0,5,2,0,32.83926218708828,1.3283926218708828
1563,67,47.69,3,0,10,0,5,2,0,18.249442102653113,1.1824944210265311
1563,68,9.280000000000001,3,0,10,0,5,2,0,-80.5409939190606,0.194590060809394
1563,69,74.66,3,0,10,0,5,2,0,704.5258620689654,8.045258620689653
1563,71,51.18,3,0,10,0,5,2,0,-31.449236538976688,0.6855076346102331
1563,72,62.33,3,0,10,0,5,2,0,21.78585384915983,1.2178585384915983
1563,73,58.7,3,0,10,0,5,2,0,-5.823840847104112,0.9417615915289589
1563,75,69.23,3,0,10,0,5,2,0,17.938671209540026,1.1793867120954002
1563,77,33.42,3,0,10,0,5,2,0,-51.726130290336556,0.4827386970966344
1563,78,68.71000000000001,3,0,10,0,5,2,0,105.59545182525434,2.0559545182525434
1563,80,147.13,3,0,10,0,5,2,0,114.1318585358754,2.141318585358754
1563,84,196.41,3,0,10,0,5,2,0,33.4941888126147,1.334941888126147
1563,85,33.92,3,0,10,0,5,2,0,-82.73000356397333,0.1726999643602668
1563,87,78.73,3,0,10,0,5,2,0,132.10495283018867,2.3210495283018866
1563,88,161.81,3,0,10,0,5,2,0,105.52521275244504,2.0552521275244504
1563,90,110.78,3,0,10,0,5,2,0,-31.536987825227115,0.6846301217477289
1563,91,126.67,3,0,10,0,5,2,0,14.343744358187394,1.143437443581874
1563,92,57.47,3,0,10,0,5,2,0,-54.630141312070734,0.45369858687929265
1563,93,79.14,3,0,10,0,5,2,0,37.70662954585002,1.3770662954585002
1563,96,167.15,3,0,10,0,5,2,0,111.20798584786455,2.1120798584786455
1563,97,100.36,3,0,10,0,5,2,0,-39.958121447801375,0.6004187855219862
1563,98,140.84,3,0,10,0,5,2,0,40.33479473893982,1.4033479473893982
1563,99,144.78,3,0,10,0,5,2,0,2.797500710025558,1.0279750071002556
1563,100,235.77,3,0,10,0,5,2,0,62.847078325735595,1.628470783257356
1566,35,3.96,2,2,10,0,2,1,3,,
1566,37,39.02,2,2,10,0,2,1,3,885.3535353535354,9.853535353535355
1566,39,4.67,2,2,10,0,2,1,3,-88.0317785750897,0.11968221424910297
1566,40,52.37,2,2,10,0,2,1,3,1021.4132762312634,11.214132762312634
1566,45,19.17,2,2,10,0,2,1,3,-63.395073515371394,0.3660492648462861
1566,46,21.46,2,2,10,0,2,1,3,11.945748565466863,1.1194574856546686
1566,50,12.25,2,2,10,0,2,1,3,-42.91705498602051,0.5708294501397949
1566,51,102.19,2,2,10,0,2,1,3,734.204081632653,8.34204081632653
1566,52,47.410000000000004,2,2,10,0,2,1,3,-53.60602798708288,0.4639397201291712
1566,53,129.46,2,2,10,0,2,1,3,173.06475427125076,2.7306475427125076
1566,54,228.76000000000002,2,2,10,0,2,1,3,76.70322879653948,1.7670322879653948
1566,55,131.4,2,2,10,0,2,1,3,-42.55988809232384,0.5744011190767616
1566,56,96.6,2,2,10,0,2,1,3,-26.48401826484019,0.7351598173515981
1566,57,238.49,2,2,10,0,2,1,3,146.88405797101453,2.4688405797101454
1566,58,157.04,2,2,10,0,2,1,3,-34.152375361650385,0.6584762463834961
1566,59,177.45,2,2,10,0,2,1,3,12.996688741721862,1.1299668874172186
1566,60,71.44,2,2,10,0,2,1,3,-59.74077204846435,0.4025922795153565
1566,61,382.03,2,2,10,0,2,1,3,434.7564389697649,5.347564389697649
1566,62,39.63,2,2,10,0,2,1,3,-89.62646912546136,0.1037353087453865
1566,63,180.75,2,2,10,0,2,1,3,356.09386828160484,4.560938682816048
1566,64,114.87,2,2,10,0,2,1,3,-36.448132780082986,0.6355186721991701
1566,65,219.03,2,2,10,0,2,1,3,90.6764168190128,1.906764168190128
1566,66,264.65,2,2,10,0,2,1,3,20.828197050632326,1.2082819705063232
1566,67,164.91,2,2,10,0,2,1,3,-37.687511808048356,0.6231248819195164
1566,68,216.61,2,2,10,0,2,1,3,31.350433569825988,1.3135043356982599
1566,69,206.22,2,2,10,0,2,1,3,-4.7966391210008785,0.9520336087899912
1566,70,101.49,2,2,10,0,2,1,3,-50.785568810008726,0.4921443118999127
1566,71,518.01,2,2,10,0,2,1,3,410.4049660065031,5.104049660065031
1566,72,136.9,2,2,10,0,2,1,3,-73.57193876566089,0.26428061234339106
1566,73,126.77,2,2,10,0,2,1,3,-7.39956172388605,0.9260043827611395
1566,74,250.23000000000002,2,2,10,0,2,1,3,97.3889721542952,1.973889721542952
1566,75,117.14,2,2,10,0,2,1,3,-53.18706789753427,0.4681293210246573
1566,76,244.25,2,2,10,0,2,1,3,108.51118319959023,2.0851118319959023
1566,77,293.62,2,2,10,0,2,1,3,20.212896622313202,1.202128966223132
1566,78,94.46000000000001,2,2,10,0,2,1,3,-67.82916695048021,0.32170833049519787
1566,79,100.32000000000001,2,2,10,0,2,1,3,6.203684099089557,1.0620368409908956
1566,80,52.32,2,2,10,0,2,1,3,-47.84688995215311,0.5215311004784688
1566,81,79.98,2,2,10,0,2,1,3,52.86697247706422,1.5286697247706422
1566,82,310.85,2,2,10,0,2,1,3,288.6596649162291,3.8865966491622905
1566,83,110.59,2,2,10,0,2,1,3,-64.42335531606884,0.3557664468393116
1566,84,243.91,2,2,10,0,2,1,3,120.55339542454111,2.205533954245411
1566,85,194.8,2,2,10,0,2,1,3,-20.134475831249222,0.7986552416875078
1566,86,322.79,2,2,10,0,2,1,3,65.70328542094457,1.6570328542094457
1566,87,263.33,2,2,10,0,2,1,3,-18.42064500139411,0.8157935499860589
1566,88,191.79,2,2,10,0,2,1,3,-27.167432499145562,0.7283256750085444
1566,89,200.8,2,2,10,0,2,1,3,4.697846603055433,1.0469784660305543
1566,90,268.0,2,2,10,0,2,1,3,33.46613545816732,1.3346613545816732
1566,91,176.72,2,2,10,0,2,1,3,-34.05970149253731,0.6594029850746269
1566,92,374.78000000000003,2,2,10,0,2,1,3,112.07559981892258,2.120755998189226
1566,93,368.26,2,2,10,0,2,1,3,-1.7396872832061594,0.9826031271679384
1566,94,197.89000000000001,2,2,10,0,2,1,3,-46.26350947699994,0.5373649052300006
1566,95,187.89000000000001,2,2,10,0,2,1,3,-5.0533124463085555,0.9494668755369144
1566,96,255.0,2,2,10,0,2,1,3,35.717707169088285,1.3571770716908829
1566,97,242.10000000000002,2,2,10,0,2,1,3,-5.05882352941176,0.9494117647058824
1566,98,259.18,2,2,10,0,2,1,3,7.054935976869059,1.0705493597686906
1566,99,278.6,2,2,10,0,2,1,3,7.492862103557374,1.0749286210355737
1566,100,305.5,2,2,10,0,2,1,3,9.655419956927492,1.096554199569275
1566,101,117.86,2,2,10,0,2,1,3,-61.420621931260236,0.38579378068739767
1566,102,123.86,2,2,10,0,2,1,3,5.09078567792296,1.0509078567792296
1567,34,86.25,3,2,2,3,4,0,3,,
1567,37,25.98,3,2,2,3,4,0,3,-69.87826086956521,0.3012173913043479
1567,39,85.9,3,2,2,3,4,0,3,230.63895304080063,3.306389530408006
1567,41,58.35,3,2,2,3,4,0,3,-32.0721769499418,0.679278230500582
1567,42,91.23,3,2,2,3,4,0,3,56.34961439588688,1.5634961439588688
1567,44,11.36,3,2,2,3,4,0,3,-87.5479557163214,0.1245204428367861
1567,45,31.97,3,2,2,3,4,0,3,181.42605633802816,2.8142605633802815
1567,47,85.58,3,2,2,3,4,0,3,167.6884579293087,2.676884579293087
1567,52,30.16,3,2,2,3,4,0,3,-64.75812105632157,0.3524187894367843
1567,53,28.53,3,2,2,3,4,0,3,-5.404509283819625,0.9459549071618037
1567,54,2.97,3,2,2,3,4,0,3,-89.58990536277602,0.10410094637223977
1567,55,15.37,3,2,2,3,4,0,3,417.5084175084175,5.175084175084175
1567,56,4.04,3,2,2,3,4,0,3,-73.71502927781393,0.26284970722186074
1567,57,60.910000000000004,3,2,2,3,4,0,3,1407.6732673267327,15.076732673267328
1567,59,6.08,3,2,2,3,4,0,3,-90.01805943194879,0.09981940568051217
1567,60,2.97,3,2,2,3,4,0,3,-51.151315789473685,0.48848684210526316
1567,64,6.59,3,2,2,3,4,0,3,121.88552188552188,2.218855218855219
1567,66,4.43,3,2,2,3,4,0,3,-32.776934749620644,0.6722306525037935
1567,67,29.2,3,2,2,3,4,0,3,559.1422121896163,6.591422121896163
1567,68,6.18,3,2,2,3,4,0,3,-78.83561643835617,0.2116438356164383
1567,69,41.44,3,2,2,3,4,0,3,570.5501618122978,6.705501618122978
1567,70,29.86,3,2,2,3,4,0,3,-27.944015444015445,0.7205598455598455
1567,71,56.8,3,2,2,3,4,0,3,90.22103148024112,1.9022103148024112
1567,72,103.28,3,2,2,3,4,0,3,81.83098591549296,1.8183098591549296
1567,73,37.14,3,2,2,3,4,0,3,-64.03950426026337,0.3596049573973663
1567,74,39.52,3,2,2,3,4,0,3,6.408185245018849,1.0640818524501885
1567,75,43.59,3,2,2,3,4,0,3,10.29858299595141,1.102985829959514
1567,76,76.69,3,2,2,3,4,0,3,75.93484744207386,1.7593484744207386
1567,77,27.650000000000002,3,2,2,3,4,0,3,-63.94575563958795,0.36054244360412047
1567,78,26.08,3,2,2,3,4,0,3,-5.678119349005439,0.9432188065099456
1567,79,27.3,3,2,2,3,4,0,3,4.67791411042946,1.0467791411042946
1567,80,57.67,3,2,2,3,4,0,3,111.24542124542126,2.1124542124542125
1567,81,69.21000000000001,3,2,2,3,4,0,3,20.01040402288885,1.2001040402288885
1567,82,30.76,3,2,2,3,4,0,3,-55.55555555555556,0.4444444444444444
1567,83,1.23,3,2,2,3,4,0,3,-96.00130039011704,0.03998699609882961
1567,84,13.59,3,2,2,3,4,0,3,1004.8780487804878,11.048780487804878
1567,85,9.600000000000001,3,2,2,3,4,0,3,-29.359823399558483,0.7064017660044152
1567,86,2.0,3,2,2,3,4,0,3,-79.16666666666667,0.20833333333333326
1567,87,22.22,3,2,2,3,4,0,3,1011.0,11.11
1567,88,19.53,3,2,2,3,4,0,3,-12.106210621062097,0.878937893789379
1567,89,30.99,3,2,2,3,4,0,3,58.67895545314899,1.5867895545314898
1567,90,37.09,3,2,2,3,4,0,3,19.68376895772832,1.1968376895772832
1567,91,10.04,3,2,2,3,4,0,3,-72.93070908600701,0.2706929091399298
1567,92,20.14,3,2,2,3,4,0,3,100.59760956175303,2.0059760956175303
1567,93,8.26,3,2,2,3,4,0,3,-58.98709036742801,0.4101290963257199
1567,94,12.98,3,2,2,3,4,0,3,57.14285714285716,1.5714285714285716
1567,96,1.0,3,2,2,3,4,0,3,-92.29583975346686,0.07704160246533132
1567,97,7.28,3,2,2,3,4,0,3,628.0,7.28
1567,98,49.58,3,2,2,3,4,0,3,581.043956043956,6.81043956043956
1567,99,14.42,3,2,2,3,4,0,3,-70.9156918112142,0.290843081887858
1567,100,25.509999999999998,3,2,2,3,4,0,3,76.90707350901525,1.7690707350901524
1567,101,22.400000000000002,3,2,2,3,4,0,3,-12.19129753038023,0.8780870246961977
1567,102,5.77,3,2,2,3,4,0,3,-74.24107142857143,0.25758928571428563
1568,33,42.24,4,1,8,0,3,0,3,,
1568,35,112.6,4,1,8,0,3,0,3,166.5719696969697,2.665719696969697
1568,36,39.480000000000004,4,1,8,0,3,0,3,-64.93783303730018,0.35062166962699826
1568,37,60.150000000000006,4,1,8,0,3,0,3,52.35562310030395,1.5235562310030395
1568,39,62.88,4,1,8,0,3,0,3,4.538653366583545,1.0453865336658354
1568,40,156.13,4,1,8,0,3,0,3,148.29834605597964,2.4829834605597965
1568,41,55.32000000000001,4,1,8,0,3,0,3,-64.56798821494907,0.3543201178505093
1568,43,95.07,4,1,8,0,3,0,3,71.85466377440343,1.7185466377440344
1568,44,18.6,4,1,8,0,3,0,3,-80.43546860208266,0.19564531397917329
1568,46,102.15,4,1,8,0,3,0,3,449.1935483870968,5.491935483870968
1568,51,91.44,4,1,8,0,3,0,3,-10.484581497797363,0.8951541850220264
1568,54,115.16,4,1,8,0,3,0,3,25.940507436570435,1.2594050743657044
1568,55,60.52,4,1,8,0,3,0,3,-47.44703021882598,0.5255296978117402
1568,56,55.88,4,1,8,0,3,0,3,-7.666886979510901,0.923331130204891
1568,59,119.81,4,1,8,0,3,0,3,114.40586972083034,2.1440586972083033
1568,60,87.24,4,1,8,0,3,0,3,-27.18470912277774,0.7281529087722226
1568,61,49.15,4,1,8,0,3,0,3,-43.66116460339293,0.5633883539660707
1568,62,20.97,4,1,8,0,3,0,3,-57.33468972533062,0.42665310274669377
1568,63,142.89,4,1,8,0,3,0,3,581.4020028612302,6.814020028612303
1568,64,21.76,4,1,8,0,3,0,3,-84.77150255441248,0.1522849744558752
1568,66,40.519999999999996,4,1,8,0,3,0,3,86.21323529411762,1.8621323529411762
1568,68,132.6,4,1,8,0,3,0,3,227.24580454096747,3.2724580454096746
1568,69,9.68,4,1,8,0,3,0,3,-92.6998491704374,0.0730015082956259
1568,70,60.53,4,1,8,0,3,0,3,525.3099173553719,6.25309917355372
1568,71,71.33,4,1,8,0,3,0,3,17.842392202213773,1.1784239220221377
1568,72,27.82,4,1,8,0,3,0,3,-60.998177484929194,0.39001822515070805
1568,73,88.35,4,1,8,0,3,0,3,217.57728253055353,3.1757728253055353
1568,74,33.67,4,1,8,0,3,0,3,-61.89020939445386,0.38109790605546134
1568,75,113.07000000000001,4,1,8,0,3,0,3,235.81823581823582,3.358182358182358
1568,76,137.84,4,1,8,0,3,0,3,21.906783408508,1.21906783408508
1568,77,100.67,4,1,8,0,3,0,3,-26.966047591410337,0.7303395240858966
1568,80,145.62,4,1,8,0,3,0,3,44.6508393761796,1.446508393761796
1568,83,69.75,4,1,8,0,3,0,3,-52.10135970333746,0.4789864029666254
1568,84,18.2,4,1,8,0,3,0,3,-73.9068100358423,0.26093189964157704
1568,85,76.45,4,1,8,0,3,0,3,320.05494505494505,4.200549450549451
1568,86,31.85,4,1,8,0,3,0,3,-58.33878351863964,0.41661216481360364
1568,87,165.88,4,1,8,0,3,0,3,420.8163265306122,5.208163265306122
1568,89,69.21,4,1,8,0,3,0,3,-58.27706775982639,0.41722932240173616
1568,90,78.3,4,1,8,0,3,0,3,13.133940182054626,1.1313394018205463
1568,91,12.370000000000001,4,1,8,0,3,0,3,-84.20178799489145,0.15798212005108558
1568,92,220.72,4,1,8,0,3,0,3,1684.3168957154403,17.843168957154404
1568,93,79.6,4,1,8,0,3,0,3,-63.936208771293956,0.36063791228706044
1568,95,39.660000000000004,4,1,8,0,3,0,3,-50.17587939698491,0.4982412060301509
1568,96,32.980000000000004,4,1,8,0,3,0,3,-16.84316691880988,0.8315683308119012
1568,97,88.77,4,1,8,0,3,0,3,169.16312916919344,2.6916312916919343
1568,98,97.65,4,1,8,0,3,0,3,10.003379520108147,1.1000337952010815
1568,99,32.35,4,1,8,0,3,0,3,-66.87147977470558,0.3312852022529442
1568,101,129.79,4,1,8,0,3,0,3,301.2055641421947,4.012055641421947
1568,102,20.25,4,1,8,0,3,0,3,-84.39787348794205,0.15602126512057946
1572,63,10.27,2,0,10,0,2,1,3,,
1572,65,23.96,2,0,10,0,2,1,3,133.30087633885105,2.3330087633885106
1572,67,241.51,2,0,10,0,2,1,3,907.9716193656093,10.079716193656093
1572,68,14.93,2,0,10,0,2,1,3,-93.81806136391869,0.06181938636081319
1572,71,52.71,2,0,10,0,2,1,3,253.04755525787007,3.5304755525787006
1572,73,8.32,2,0,10,0,2,1,3,-84.21551887687346,0.15784481123126537
1572,75,10.780000000000001,2,0,10,0,2,1,3,29.567307692307708,1.295673076923077
1572,76,37.04,2,0,10,0,2,1,3,243.59925788497213,3.435992578849721
1572,80,125.78999999999999,2,0,10,0,2,1,3,239.6058315334773,3.396058315334773
1572,82,135.98,2,0,10,0,2,1,3,8.100802925510763,1.0810080292551076
1572,83,41.68,2,0,10,0,2,1,3,-69.34843359317546,0.3065156640682454
1572,87,28.23,2,0,10,0,2,1,3,-32.26967370441458,0.6773032629558542
1572,89,23.94,2,0,10,0,2,1,3,-15.196599362380447,0.8480340063761955
1572,90,55.4,2,0,10,0,2,1,3,131.41186299081036,2.3141186299081036
1572,92,39.17,2,0,10,0,2,1,3,-29.29602888086642,0.7070397111913358
1572,96,301.45,2,0,10,0,2,1,3,669.5940770998212,7.695940770998212
