household_key,week_no,total_sales_value,num_baskets,num_coupons,num_coupon_match,age,marital_status,income,homeowner,hh_comp,hh_size,kids
914,72,45.2,3,0,0,3,1,2,0,2,1,3
914,78,44.54,1,0,0,3,1,2,0,2,1,3
914,80,66.03,2,0,0,3,1,2,0,2,1,3
914,81,116.08,1,0,0,3,1,2,0,2,1,3
914,83,3.69,1,0,0,3,1,2,0,2,1,3
914,85,8.68,2,0,0,3,1,2,0,2,1,3
914,86,134.86,2,0,0,3,1,2,0,2,1,3
914,89,11.28,1,0,0,3,1,2,0,2,1,3
914,90,3.4000000000000004,1,0,0,3,1,2,0,2,1,3
914,91,20.44,3,0,0,3,1,2,0,2,1,3
914,93,93.07,1,0,0,3,1,2,0,2,1,3
914,94,22.0,3,0,0,3,1,2,0,2,1,3
914,95,87.63,2,0,0,3,1,2,0,2,1,3
914,96,9.32,1,0,0,3,1,2,0,2,1,3
914,97,7.17,2,0,0,3,1,2,0,2,1,3
914,100,3.8600000000000003,1,0,0,3,1,2,0,2,1,3
914,102,76.86,2,0,0,3,1,2,0,2,1,3
915,33,15.09,1,0,0,3,2,2,4,3,0,3
915,34,17.04,2,0,0,3,2,2,4,3,0,3
915,35,5.95,1,0,0,3,2,2,4,3,0,3
915,38,26.77,2,0,0,3,2,2,4,3,0,3
915,39,31.9,2,0,0,3,2,2,4,3,0,3
915,40,15.44,2,0,0,3,2,2,4,3,0,3
915,41,3.17,1,0,0,3,2,2,4,3,0,3
915,42,8.66,1,0,0,3,2,2,4,3,0,3
915,43,38.82,3,0,0,3,2,2,4,3,0,3
915,44,5.61,1,0,0,3,2,2,4,3,0,3
915,46,5.67,1,0,0,3,2,2,4,3,0,3
915,48,9.780000000000001,2,0,0,3,2,2,4,3,0,3
915,49,16.240000000000002,1,0,0,3,2,2,4,3,0,3
915,50,10.35,2,0,0,3,2,2,4,3,0,3
915,51,20.82,2,0,0,3,2,2,4,3,0,3
915,52,3.99,1,0,0,3,2,2,4,3,0,3
915,53,15.96,2,0,0,3,2,2,4,3,0,3
915,55,3.38,1,0,0,3,2,2,4,3,0,3
915,61,18.240000000000002,1,0,0,3,2,2,4,3,0,3
915,62,13.08,1,0,0,3,2,2,4,3,0,3
915,63,14.99,2,0,0,3,2,2,4,3,0,3
915,64,5.18,1,0,0,3,2,2,4,3,0,3
915,65,24.18,3,0,0,3,2,2,4,3,0,3
915,66,14.47,1,0,0,3,2,2,4,3,0,3
915,67,6.37,1,0,0,3,2,2,4,3,0,3
915,68,8.66,1,0,0,3,2,2,4,3,0,3
915,69,16.24,2,0,0,3,2,2,4,3,0,3
915,70,15.05,2,0,0,3,2,2,4,3,0,3
915,71,15.37,1,0,0,3,2,2,4,3,0,3
915,72,18.98,3,0,0,3,2,2,4,3,0,3
915,73,9.56,1,0,0,3,2,2,4,3,0,3
915,74,20.45,3,0,0,3,2,2,4,3,0,3
915,75,13.02,2,0,0,3,2,2,4,3,0,3
915,76,18.5,2,0,0,3,2,2,4,3,0,3
915,77,10.95,3,0,0,3,2,2,4,3,0,3
915,78,10.58,2,0,0,3,2,2,4,3,0,3
915,79,19.32,2,0,0,3,2,2,4,3,0,3
915,81,5.27,1,0,0,3,2,2,4,3,0,3
915,82,20.73,2,0,0,3,2,2,4,3,0,3
915,83,11.86,1,0,0,3,2,2,4,3,0,3
915,84,11.45,2,0,0,3,2,2,4,3,0,3
915,85,8.629999999999999,1,0,0,3,2,2,4,3,0,3
915,86,2.39,1,0,0,3,2,2,4,3,0,3
915,87,8.46,1,0,0,3,2,2,4,3,0,3
915,88,42.22,4,0,0,3,2,2,4,3,0,3
915,89,17.61,3,0,0,3,2,2,4,3,0,3
915,90,13.08,2,0,0,3,2,2,4,3,0,3
915,91,11.01,3,0,0,3,2,2,4,3,0,3
915,92,6.67,1,0,0,3,2,2,4,3,0,3
915,93,14.28,3,0,0,3,2,2,4,3,0,3
915,94,10.65,2,0,0,3,2,2,4,3,0,3
915,95,33.35,3,0,0,3,2,2,4,3,0,3
915,96,7.949999999999999,2,0,0,3,2,2,4,3,0,3
915,97,6.67,1,0,0,3,2,2,4,3,0,3
915,98,13.05,2,0,0,3,2,2,4,3,0,3
915,99,5.08,1,0,0,3,2,2,4,3,0,3
915,100,11.139999999999999,1,0,0,3,2,2,4,3,0,3
915,101,8.06,1,0,0,3,2,2,4,3,0,3
915,102,8.05,1,0,0,3,2,2,4,3,0,3
920,33,35.97,2,0,0,3,0,8,0,1,4,2
920,34,95.95,3,0,0,3,0,8,0,1,4,2
920,35,33.44,4,0,0,3,0,8,0,1,4,2
920,37,26.759999999999998,3,0,0,3,0,8,0,1,4,2
920,38,178.16,3,0,0,3,0,8,0,1,4,2
920,39,27.37,1,0,0,3,0,8,0,1,4,2
920,40,286.58,4,0,0,3,0,8,0,1,4,2
920,41,1.47,1,0,0,3,0,8,0,1,4,2
920,44,78.16,3,0,0,3,0,8,0,1,4,2
920,45,43.94,3,0,0,3,0,8,0,1,4,2
920,46,101.64,5,0,0,3,0,8,0,1,4,2
920,47,34.45,5,0,0,3,0,8,0,1,4,2
920,48,73.96,1,0,0,3,0,8,0,1,4,2
920,49,14.690000000000001,1,0,0,3,0,8,0,1,4,2
920,50,79.28,5,0,0,3,0,8,0,1,4,2
920,51,11.2,1,0,0,3,0,8,0,1,4,2
920,53,48.63,4,0,0,3,0,8,0,1,4,2
920,54,35.480000000000004,1,0,0,3,0,8,0,1,4,2
920,55,86.65,3,0,0,3,0,8,0,1,4,2
920,57,7.0,1,0,0,3,0,8,0,1,4,2
920,58,11.870000000000001,1,0,0,3,0,8,0,1,4,2
920,59,53.62,4,0,0,3,0,8,0,1,4,2
920,60,32.19,5,0,0,3,0,8,0,1,4,2
920,61,36.78,3,0,0,3,0,8,0,1,4,2
920,62,63.34,1,0,0,3,0,8,0,1,4,2
920,63,26.17,3,0,0,3,0,8,0,1,4,2
920,64,3.39,1,0,0,3,0,8,0,1,4,2
920,65,70.07,2,0,0,3,0,8,0,1,4,2
920,66,94.72,6,0,0,3,0,8,0,1,4,2
920,67,9.95,3,0,0,3,0,8,0,1,4,2
920,68,110.26,6,1,0,3,0,8,0,1,4,2
920,69,24.91,1,0,0,3,0,8,0,1,4,2
920,70,93.58,3,1,0,3,0,8,0,1,4,2
920,71,86.86,3,0,0,3,0,8,0,1,4,2
920,72,60.580000000000005,4,0,0,3,0,8,0,1,4,2
920,73,204.15,5,2,0,3,0,8,0,1,4,2
920,74,155.39,3,1,0,3,0,8,0,1,4,2
920,75,61.35,3,1,0,3,0,8,0,1,4,2
920,76,51.99,3,1,1,3,0,8,0,1,4,2
920,77,154.4,3,0,0,3,0,8,0,1,4,2
920,78,20.59,3,0,0,3,0,8,0,1,4,2
920,79,82.87,2,0,0,3,0,8,0,1,4,2
920,80,150.72,3,2,1,3,0,8,0,1,4,2
920,81,37.8,3,0,0,3,0,8,0,1,4,2
920,82,19.04,2,0,0,3,0,8,0,1,4,2
920,83,203.95,2,0,0,3,0,8,0,1,4,2
920,84,294.52,4,0,0,3,0,8,0,1,4,2
920,85,174.4,4,0,0,3,0,8,0,1,4,2
920,86,13.97,1,0,0,3,0,8,0,1,4,2
920,87,37.03,2,0,0,3,0,8,0,1,4,2
920,88,58.33,2,0,0,3,0,8,0,1,4,2
920,89,250.74,5,0,0,3,0,8,0,1,4,2
920,90,192.07999999999998,4,2,1,3,0,8,0,1,4,2
920,91,44.87,3,0,0,3,0,8,0,1,4,2
920,92,121.92,5,0,0,3,0,8,0,1,4,2
920,93,95.49000000000001,7,0,0,3,0,8,0,1,4,2
920,94,113.24,6,0,0,3,0,8,0,1,4,2
920,95,180.28,4,0,0,3,0,8,0,1,4,2
920,96,68.48,3,0,0,3,0,8,0,1,4,2
920,97,102.2,4,0,0,3,0,8,0,1,4,2
920,98,70.78,1,0,0,3,0,8,0,1,4,2
920,99,173.04,4,0,0,3,0,8,0,1,4,2
920,100,57.97,4,0,0,3,0,8,0,1,4,2
920,101,123.9,4,0,0,3,0,8,0,1,4,2
920,102,43.86,2,0,0,3,0,8,0,1,4,2
922,34,83.82,4,0,0,3,2,8,4,5,0,3
922,36,21.44,1,0,0,3,2,8,4,5,0,3
922,37,52.42,1,0,0,3,2,8,4,5,0,3
922,38,106.12,3,0,0,3,2,8,4,5,0,3
922,39,125.9,3,1,0,3,2,8,4,5,0,3
922,40,69.91,2,1,0,3,2,8,4,5,0,3
922,41,85.62,3,3,0,3,2,8,4,5,0,3
922,42,7.58,1,0,0,3,2,8,4,5,0,3
922,43,19.490000000000002,1,0,0,3,2,8,4,5,0,3
922,44,0.12,1,0,0,3,2,8,4,5,0,3
922,46,37.71,2,0,0,3,2,8,4,5,0,3
922,48,20.07,1,0,0,3,2,8,4,5,0,3
922,49,31.92,2,0,0,3,2,8,4,5,0,3
922,50,8.48,1,0,0,3,2,8,4,5,0,3
922,51,34.14,2,0,0,3,2,8,4,5,0,3
922,52,19.79,2,0,0,3,2,8,4,5,0,3
922,54,39.88,1,0,0,3,2,8,4,5,0,3
922,56,15.860000000000001,1,0,0,3,2,8,4,5,0,3
922,57,59.2,2,0,0,3,2,8,4,5,0,3
922,59,25.54,1,0,0,3,2,8,4,5,0,3
922,60,52.52,1,0,0,3,2,8,4,5,0,3
922,61,27.32,1,0,0,3,2,8,4,5,0,3
922,63,11.87,1,0,0,3,2,8,4,5,0,3
922,65,53.56,1,1,1,3,2,8,4,5,0,3
922,67,48.76,3,0,0,3,2,8,4,5,0,3
922,68,14.870000000000001,1,0,0,3,2,8,4,5,0,3
922,69,46.519999999999996,2,0,0,3,2,8,4,5,0,3
922,70,56.81,4,1,0,3,2,8,4,5,0,3
922,71,88.97,4,0,0,3,2,8,4,5,0,3
922,72,47.489999999999995,3,0,0,3,2,8,4,5,0,3
922,73,7.07,1,0,0,3,2,8,4,5,0,3
922,75,1.89,1,0,0,3,2,8,4,5,0,3
922,76,94.28,3,0,0,3,2,8,4,5,0,3
922,77,54.129999999999995,3,0,0,3,2,8,4,5,0,3
922,79,80.04,2,0,0,3,2,8,4,5,0,3
922,80,13.75,1,0,0,3,2,8,4,5,0,3
922,82,35.84,2,0,0,3,2,8,4,5,0,3
922,83,70.92,4,0,0,3,2,8,4,5,0,3
922,84,66.53,3,1,0,3,2,8,4,5,0,3
922,85,44.52,3,0,0,3,2,8,4,5,0,3
922,86,101.92,4,0,0,3,2,8,4,5,0,3
922,87,55.0,1,0,0,3,2,8,4,5,0,3
922,88,29.7,2,0,0,3,2,8,4,5,0,3
922,89,34.88,2,0,0,3,2,8,4,5,0,3
922,90,6.99,2,0,0,3,2,8,4,5,0,3
922,91,68.08,2,0,0,3,2,8,4,5,0,3
922,92,170.92000000000002,6,0,0,3,2,8,4,5,0,3
922,94,22.47,1,0,0,3,2,8,4,5,0,3
922,95,59.82,2,0,0,3,2,8,4,5,0,3
922,96,45.65,4,0,0,3,2,8,4,5,0,3
922,97,59.92,3,0,0,3,2,8,4,5,0,3
922,98,93.93,2,0,0,3,2,8,4,5,0,3
922,99,7.45,2,0,0,3,2,8,4,5,0,3
922,100,12.120000000000001,2,0,0,3,2,8,4,5,0,3
926,33,45.14,3,0,0,2,2,11,0,2,1,3
926,34,140.93,5,0,0,2,2,11,0,2,1,3
926,35,55.39,2,0,0,2,2,11,0,2,1,3
926,36,54.1,3,0,0,2,2,11,0,2,1,3
926,37,44.870000000000005,3,0,0,2,2,11,0,2,1,3
926,38,26.41,2,0,0,2,2,11,0,2,1,3
926,39,27.05,1,0,0,2,2,11,0,2,1,3
926,40,1.78,1,0,0,2,2,11,0,2,1,3
926,41,102.06,4,0,0,2,2,11,0,2,1,3
926,42,86.45,5,0,0,2,2,11,0,2,1,3
926,43,92.22,5,0,0,2,2,11,0,2,1,3
926,44,134.02,4,0,0,2,2,11,0,2,1,3
926,45,74.06,4,0,0,2,2,11,0,2,1,3
926,46,12.73,1,0,0,2,2,11,0,2,1,3
926,47,80.89,3,0,0,2,2,11,0,2,1,3
926,48,49.82,1,0,0,2,2,11,0,2,1,3
926,49,88.14,1,0,0,2,2,11,0,2,1,3
926,50,80.89,4,0,0,2,2,11,0,2,1,3
926,51,122.53999999999999,3,0,0,2,2,11,0,2,1,3
926,52,45.269999999999996,1,0,0,2,2,11,0,2,1,3
926,53,73.85,1,0,0,2,2,11,0,2,1,3
926,54,66.59,2,0,0,2,2,11,0,2,1,3
926,55,103.19,4,0,0,2,2,11,0,2,1,3
926,56,31.900000000000002,1,0,0,2,2,11,0,2,1,3
926,57,40.949999999999996,2,0,0,2,2,11,0,2,1,3
926,58,141.24,4,0,0,2,2,11,0,2,1,3
926,59,87.46,5,2,2,2,2,11,0,2,1,3
926,60,55.82,1,0,0,2,2,11,0,2,1,3
926,61,131.21,4,0,0,2,2,11,0,2,1,3
926,62,105.59,4,0,0,2,2,11,0,2,1,3
926,63,83.17,5,0,0,2,2,11,0,2,1,3
926,64,81.06,3,0,0,2,2,11,0,2,1,3
926,65,91.84,3,0,0,2,2,11,0,2,1,3
926,67,137.77,3,0,0,2,2,11,0,2,1,3
926,68,19.89,2,0,0,2,2,11,0,2,1,3
926,69,84.55,1,0,0,2,2,11,0,2,1,3
926,70,156.95,4,0,0,2,2,11,0,2,1,3
926,71,51.09,2,0,0,2,2,11,0,2,1,3
926,72,66.82,3,0,0,2,2,11,0,2,1,3
926,73,25.77,2,0,0,2,2,11,0,2,1,3
926,74,48.07,2,0,0,2,2,11,0,2,1,3
926,76,21.07,2,0,0,2,2,11,0,2,1,3
926,77,34.36,2,0,0,2,2,11,0,2,1,3
926,78,3.0,2,0,0,2,2,11,0,2,1,3
926,79,147.46,5,0,0,2,2,11,0,2,1,3
926,80,33.3,2,0,0,2,2,11,0,2,1,3
926,81,20.95,1,0,0,2,2,11,0,2,1,3
926,82,59.58,1,0,0,2,2,11,0,2,1,3
926,83,80.34,5,0,0,2,2,11,0,2,1,3
926,84,98.92,3,0,0,2,2,11,0,2,1,3
926,86,28.81,2,0,0,2,2,11,0,2,1,3
926,87,88.83,4,0,0,2,2,11,0,2,1,3
926,88,39.91,1,0,0,2,2,11,0,2,1,3
926,89,5.99,1,0,0,2,2,11,0,2,1,3
926,90,4.13,1,0,0,2,2,11,0,2,1,3
926,91,72.23,4,0,0,2,2,11,0,2,1,3
926,92,131.26,4,0,0,2,2,11,0,2,1,3
926,94,106.59,3,0,0,2,2,11,0,2,1,3
926,96,72.72,2,0,0,2,2,11,0,2,1,3
926,97,39.22,1,0,0,2,2,11,0,2,1,3
926,98,162.42,2,0,0,2,2,11,0,2,1,3
926,100,71.43,1,1,0,2,2,11,0,2,1,3
926,101,9.16,1,0,0,2,2,11,0,2,1,3
929,33,10.89,1,0,0,3,1,6,3,0,1,0
929,34,51.14,3,0,0,3,1,6,3,0,1,0
929,36,99.75,3,0,0,3,1,6,3,0,1,0
929,37,15.22,1,0,0,3,1,6,3,0,1,0
929,38,98.10000000000001,4,1,1,3,1,6,3,0,1,0
929,39,0.99,1,0,0,3,1,6,3,0,1,0
929,40,39.26,1,0,0,3,1,6,3,0,1,0
929,41,37.37,1,0,0,3,1,6,3,0,1,0
929,42,87.93,2,0,0,3,1,6,3,0,1,0
929,44,98.85000000000001,3,0,0,3,1,6,3,0,1,0
929,45,53.33,1,0,0,3,1,6,3,0,1,0
929,47,51.81,1,1,0,3,1,6,3,0,1,0
929,49,30.29,1,0,0,3,1,6,3,0,1,0
929,50,24.67,1,0,0,3,1,6,3,0,1,0
929,51,49.7,1,0,0,3,1,6,3,0,1,0
929,52,63.95,2,0,0,3,1,6,3,0,1,0
929,54,47.64,2,0,0,3,1,6,3,0,1,0
929,55,86.73,3,0,0,3,1,6,3,0,1,0
929,56,67.62,3,0,0,3,1,6,3,0,1,0
929,57,70.88,2,2,1,3,1,6,3,0,1,0
929,58,14.07,1,0,0,3,1,6,3,0,1,0
929,59,100.03,4,0,0,3,1,6,3,0,1,0
929,60,42.4,3,0,0,3,1,6,3,0,1,0
929,61,110.12,1,3,2,3,1,6,3,0,1,0
929,62,15.14,1,0,0,3,1,6,3,0,1,0
929,63,18.48,1,0,0,3,1,6,3,0,1,0
929,64,36.31,2,0,0,3,1,6,3,0,1,0
929,65,102.37,2,0,0,3,1,6,3,0,1,0
929,66,52.660000000000004,3,0,0,3,1,6,3,0,1,0
929,67,20.080000000000002,1,0,0,3,1,6,3,0,1,0
929,68,47.11,2,0,0,3,1,6,3,0,1,0
929,69,99.7,3,0,0,3,1,6,3,0,1,0
929,70,33.92,1,0,0,3,1,6,3,0,1,0
929,71,70.52,2,0,0,3,1,6,3,0,1,0
929,72,53.59,6,0,0,3,1,6,3,0,1,0
929,73,63.129999999999995,2,0,0,3,1,6,3,0,1,0
929,74,26.72,1,0,0,3,1,6,3,0,1,0
929,75,56.92,3,0,0,3,1,6,3,0,1,0
929,76,64.64,3,0,0,3,1,6,3,0,1,0
929,77,169.71,11,0,0,3,1,6,3,0,1,0
929,78,131.42000000000002,10,0,0,3,1,6,3,0,1,0
929,79,81.9,3,0,0,3,1,6,3,0,1,0
929,80,144.41,5,0,0,3,1,6,3,0,1,0
929,81,165.0,14,0,0,3,1,6,3,0,1,0
929,82,191.06,11,0,0,3,1,6,3,0,1,0
929,83,65.43,2,3,1,3,1,6,3,0,1,0
929,84,33.83,4,0,0,3,1,6,3,0,1,0
929,85,40.37,3,1,0,3,1,6,3,0,1,0
929,86,32.769999999999996,2,0,0,3,1,6,3,0,1,0
929,87,68.94,2,0,0,3,1,6,3,0,1,0
929,88,111.15,3,1,0,3,1,6,3,0,1,0
929,89,42.41,2,0,0,3,1,6,3,0,1,0
929,90,117.63,2,1,1,3,1,6,3,0,1,0
929,91,62.77,2,0,0,3,1,6,3,0,1,0
929,92,38.86,1,0,0,3,1,6,3,0,1,0
929,93,53.769999999999996,1,0,0,3,1,6,3,0,1,0
929,94,53.94,4,0,0,3,1,6,3,0,1,0
929,95,47.410000000000004,3,0,0,3,1,6,3,0,1,0
929,96,65.72,3,0,0,3,1,6,3,0,1,0
929,97,84.71,3,0,0,3,1,6,3,0,1,0
929,98,76.58,1,6,4,3,1,6,3,0,1,0
929,99,73.45,4,0,0,3,1,6,3,0,1,0
929,100,69.37,3,0,0,3,1,6,3,0,1,0
929,101,120.04,3,0,0,3,1,6,3,0,1,0
929,102,22.59,1,0,0,3,1,6,3,0,1,0
932,33,12.99,1,0,0,0,2,2,4,2,1,3
932,34,250.47,4,0,0,0,2,2,4,2,1,3
932,35,117.49,5,1,0,0,2,2,4,2,1,3
932,36,103.98,4,0,0,0,2,2,4,2,1,3
932,37,15.01,2,0,0,0,2,2,4,2,1,3
932,38,200.7,4,0,0,0,2,2,4,2,1,3
932,39,83.41,1,0,0,0,2,2,4,2,1,3
932,41,7.16,1,0,0,0,2,2,4,2,1,3
932,42,208.24,3,0,0,0,2,2,4,2,1,3
932,43,24.37,3,0,0,0,2,2,4,2,1,3
932,44,79.28999999999999,3,0,0,0,2,2,4,2,1,3
932,45,6.7,1,0,0,0,2,2,4,2,1,3
932,46,42.64,3,0,0,0,2,2,4,2,1,3
932,48,71.84,1,0,0,0,2,2,4,2,1,3
932,49,65.5,2,0,0,0,2,2,4,2,1,3
932,50,118.9,2,0,0,0,2,2,4,2,1,3
932,51,55.82,2,0,0,0,2,2,4,2,1,3
932,52,13.280000000000001,1,0,0,0,2,2,4,2,1,3
932,53,8.33,1,0,0,0,2,2,4,2,1,3
932,54,54.09,4,0,0,0,2,2,4,2,1,3
932,55,29.58,2,0,0,0,2,2,4,2,1,3
932,56,88.96000000000001,2,0,0,0,2,2,4,2,1,3
932,58,133.79,2,0,0,0,2,2,4,2,1,3
932,59,132.58,1,0,0,0,2,2,4,2,1,3
932,60,61.32,4,0,0,0,2,2,4,2,1,3
932,64,200.0,2,0,0,0,2,2,4,2,1,3
932,65,27.65,3,0,0,0,2,2,4,2,1,3
932,66,25.72,1,0,0,0,2,2,4,2,1,3
932,68,27.66,3,0,0,0,2,2,4,2,1,3
932,73,46.04,1,0,0,0,2,2,4,2,1,3
932,74,155.79,1,0,0,0,2,2,4,2,1,3
932,75,35.71,1,0,0,0,2,2,4,2,1,3
932,77,62.69,1,0,0,0,2,2,4,2,1,3
932,78,166.8,1,0,0,0,2,2,4,2,1,3
932,81,40.33,2,0,0,0,2,2,4,2,1,3
932,82,40.72,1,0,0,0,2,2,4,2,1,3
932,83,80.76,2,0,0,0,2,2,4,2,1,3
932,85,111.56,2,0,0,0,2,2,4,2,1,3
932,86,98.51,1,0,0,0,2,2,4,2,1,3
932,87,118.43,1,0,0,0,2,2,4,2,1,3
932,88,155.6,4,0,0,0,2,2,4,2,1,3
932,89,177.42,2,0,0,0,2,2,4,2,1,3
932,90,41.71,3,0,0,0,2,2,4,2,1,3
932,91,111.14,1,0,0,0,2,2,4,2,1,3
932,92,134.42,1,0,0,0,2,2,4,2,1,3
932,94,109.11,2,0,0,0,2,2,4,2,1,3
932,99,32.89,2,0,0,0,2,2,4,2,1,3
934,33,196.72,2,1,0,3,2,11,4,3,0,3
934,34,120.89,4,0,0,3,2,11,4,3,0,3
934,35,227.36,3,0,0,3,2,11,4,3,0,3
934,38,159.52,2,0,0,3,2,11,4,3,0,3
934,39,149.06,2,0,0,3,2,11,4,3,0,3
934,40,90.19,2,1,1,3,2,11,4,3,0,3
934,42,263.31,5,0,0,3,2,11,4,3,0,3
934,43,143.78,2,0,0,3,2,11,4,3,0,3
934,44,48.05,1,0,0,3,2,11,4,3,0,3
934,46,158.54,2,0,0,3,2,11,4,3,0,3
934,47,90.77,3,0,0,3,2,11,4,3,0,3
934,48,163.36,3,0,0,3,2,11,4,3,0,3
934,49,112.72,2,1,1,3,2,11,4,3,0,3
934,50,226.75,3,0,0,3,2,11,4,3,0,3
934,51,121.92,2,0,0,3,2,11,4,3,0,3
934,52,9.07,1,0,0,3,2,11,4,3,0,3
934,53,107.55,3,1,0,3,2,11,4,3,0,3
934,54,127.97,2,0,0,3,2,11,4,3,0,3
934,55,179.79,3,1,1,3,2,11,4,3,0,3
934,56,143.46,2,0,0,3,2,11,4,3,0,3
934,57,85.86,3,1,0,3,2,11,4,3,0,3
934,58,70.23,3,1,1,3,2,11,4,3,0,3
934,59,145.22,5,1,0,3,2,11,4,3,0,3
934,60,85.47,2,1,0,3,2,11,4,3,0,3
934,61,100.55,4,1,1,3,2,11,4,3,0,3
934,62,100.87,2,1,0,3,2,11,4,3,0,3
934,63,106.0,4,1,1,3,2,11,4,3,0,3
934,64,120.62,3,1,1,3,2,11,4,3,0,3
934,65,89.05,2,2,0,3,2,11,4,3,0,3
934,66,85.41,3,0,0,3,2,11,4,3,0,3
934,67,66.19,1,0,0,3,2,11,4,3,0,3
934,68,231.85,5,5,5,3,2,11,4,3,0,3
934,69,53.11,1,0,0,3,2,11,4,3,0,3
934,70,64.49,1,0,0,3,2,11,4,3,0,3
934,71,70.86,4,0,0,3,2,11,4,3,0,3
934,72,160.06,5,0,0,3,2,11,4,3,0,3
934,73,43.38,1,0,0,3,2,11,4,3,0,3
934,74,186.0,6,2,1,3,2,11,4,3,0,3
934,75,125.84,2,0,0,3,2,11,4,3,0,3
934,76,169.17000000000002,8,0,0,3,2,11,4,3,0,3
934,77,198.47,4,0,0,3,2,11,4,3,0,3
934,78,46.84,3,0,0,3,2,11,4,3,0,3
934,79,238.54,4,2,0,3,2,11,4,3,0,3
934,80,66.84,4,0,0,3,2,11,4,3,0,3
934,81,238.6,3,0,0,3,2,11,4,3,0,3
934,82,90.89,1,0,0,3,2,11,4,3,0,3
934,83,109.77000000000001,2,0,0,3,2,11,4,3,0,3
934,84,175.5,5,0,0,3,2,11,4,3,0,3
934,85,166.86,4,0,0,3,2,11,4,3,0,3
934,86,159.0,3,0,0,3,2,11,4,3,0,3
934,87,175.48,3,0,0,3,2,11,4,3,0,3
934,88,38.27,1,0,0,3,2,11,4,3,0,3
934,89,114.38,2,0,0,3,2,11,4,3,0,3
934,90,136.45,2,0,0,3,2,11,4,3,0,3
934,91,219.28,6,1,0,3,2,11,4,3,0,3
934,92,176.34,3,1,1,3,2,11,4,3,0,3
934,93,186.36,4,0,0,3,2,11,4,3,0,3
934,94,156.58,1,0,0,3,2,11,4,3,0,3
934,95,299.4,5,0,0,3,2,11,4,3,0,3
934,96,78.46,4,0,0,3,2,11,4,3,0,3
934,97,135.46,5,0,0,3,2,11,4,3,0,3
934,98,67.05,3,0,0,3,2,11,4,3,0,3
934,99,143.79,3,0,0,3,2,11,4,3,0,3
934,100,98.24,1,0,0,3,2,11,4,3,0,3
934,101,203.31,4,0,0,3,2,11,4,3,0,3
934,102,136.06,3,0,0,3,2,11,4,3,0,3
939,33,81.44,3,0,0,3,2,10,0,2,1,3
939,36,90.72,1,0,0,3,2,10,0,2,1,3
939,42,14.68,1,0,0,3,2,10,0,2,1,3
939,43,27.439999999999998,1,0,0,3,2,10,0,2,1,3
939,49,39.58,1,0,0,3,2,10,0,2,1,3
939,50,13.030000000000001,1,0,0,3,2,10,0,2,1,3
939,56,44.980000000000004,2,0,0,3,2,10,0,2,1,3
939,57,54.62,1,0,0,3,2,10,0,2,1,3
939,58,16.33,1,0,0,3,2,10,0,2,1,3
939,59,63.4,1,0,0,3,2,10,0,2,1,3
939,60,30.150000000000002,1,2,2,3,2,10,0,2,1,3
939,61,82.46000000000001,1,0,0,3,2,10,0,2,1,3
939,62,62.58,2,1,0,3,2,10,0,2,1,3
939,63,97.96000000000001,2,0,0,3,2,10,0,2,1,3
939,64,42.05,2,0,0,3,2,10,0,2,1,3
939,65,43.57,2,0,0,3,2,10,0,2,1,3
939,66,17.57,1,0,0,3,2,10,0,2,1,3
939,67,58.99,2,0,0,3,2,10,0,2,1,3
939,68,77.06,3,0,0,3,2,10,0,2,1,3
939,69,89.13,4,0,0,3,2,10,0,2,1,3
939,70,79.5,2,0,0,3,2,10,0,2,1,3
939,71,158.53,6,1,0,3,2,10,0,2,1,3
939,72,93.34,1,0,0,3,2,10,0,2,1,3
939,73,129.7,3,0,0,3,2,10,0,2,1,3
939,74,69.22,2,0,0,3,2,10,0,2,1,3
939,75,122.48,4,0,0,3,2,10,0,2,1,3
939,76,76.41,3,0,0,3,2,10,0,2,1,3
939,77,44.65,1,0,0,3,2,10,0,2,1,3
939,79,26.48,1,0,0,3,2,10,0,2,1,3
939,80,58.9,3,0,0,3,2,10,0,2,1,3
939,81,131.21,3,0,0,3,2,10,0,2,1,3
939,82,48.08,3,0,0,3,2,10,0,2,1,3
939,83,89.74,3,0,0,3,2,10,0,2,1,3
939,84,133.18,4,0,0,3,2,10,0,2,1,3
939,85,9.25,2,0,0,3,2,10,0,2,1,3
939,86,173.13,2,0,0,3,2,10,0,2,1,3
939,87,49.61,2,0,0,3,2,10,0,2,1,3
939,89,205.27,4,0,0,3,2,10,0,2,1,3
939,90,18.03,1,0,0,3,2,10,0,2,1,3
939,92,287.13,4,1,0,3,2,10,0,2,1,3
939,93,62.75,2,0,0,3,2,10,0,2,1,3
939,94,119.02,3,0,0,3,2,10,0,2,1,3
939,95,17.55,2,0,0,3,2,10,0,2,1,3
939,97,152.46,3,0,0,3,2,10,0,2,1,3
939,98,177.15,1,0,0,3,2,10,0,2,1,3
939,99,38.13,1,0,0,3,2,10,0,2,1,3
939,100,60.230000000000004,4,0,0,3,2,10,0,2,1,3
939,101,168.23,3,1,0,3,2,10,0,2,1,3
939,102,105.09,1,0,0,3,2,10,0,2,1,3
941,33,18.61,1,0,0,0,0,5,4,2,1,3
941,34,24.07,2,0,0,0,0,5,4,2,1,3
941,39,30.64,2,0,0,0,0,5,4,2,1,3
941,40,46.86,1,0,0,0,0,5,4,2,1,3
941,41,30.080000000000002,1,0,0,0,0,5,4,2,1,3
